"","x"
"1","TRUE"
"2","TRUE"
"3","TRUE"
"4","TRUE"
"5","TRUE"
"6","TRUE"
"7","TRUE"
"8","TRUE"
"9","TRUE"
"10","TRUE"
"11","TRUE"
"12","FALSE"
"13","TRUE"
"14","TRUE"
"15","TRUE"
"16","FALSE"
"17","TRUE"
"18","FALSE"
"19","TRUE"
"20","TRUE"
"21","TRUE"
"22","FALSE"
"23","TRUE"
"24","TRUE"
"25","TRUE"
"26","TRUE"
"27","TRUE"
"28","FALSE"
"29","TRUE"
"30","TRUE"
"31","TRUE"
"32","TRUE"
"33","TRUE"
"34","TRUE"
"35","TRUE"
"36","TRUE"
"37","TRUE"
"38","TRUE"
"39","FALSE"
"40","FALSE"
"41","TRUE"
"42","TRUE"
"43","TRUE"
"44","TRUE"
"45","TRUE"
"46","FALSE"
"47","TRUE"
"48","TRUE"
"49","TRUE"
"50","TRUE"
"51","TRUE"
"52","FALSE"
"53","TRUE"
"54","TRUE"
"55","TRUE"
"56","TRUE"
"57","TRUE"
"58","TRUE"
"59","TRUE"
"60","FALSE"
"61","TRUE"
"62","TRUE"
"63","TRUE"
"64","TRUE"
"65","TRUE"
"66","TRUE"
"67","TRUE"
"68","TRUE"
"69","TRUE"
"70","FALSE"
"71","TRUE"
"72","TRUE"
"73","FALSE"
"74","TRUE"
"75","TRUE"
"76","TRUE"
"77","TRUE"
"78","TRUE"
"79","TRUE"
"80","TRUE"
"81","TRUE"
"82","TRUE"
"83","TRUE"
"84","TRUE"
"85","TRUE"
"86","TRUE"
"87","TRUE"
"88","TRUE"
"89","TRUE"
"90","TRUE"
"91","TRUE"
"92","TRUE"
"93","TRUE"
"94","TRUE"
"95","TRUE"
"96","TRUE"
"97","TRUE"
"98","TRUE"
"99","TRUE"
"100","FALSE"
"101","TRUE"
"102","TRUE"
"103","TRUE"
"104","FALSE"
"105","TRUE"
"106","TRUE"
"107","TRUE"
"108","TRUE"
"109","TRUE"
"110","TRUE"
"111","TRUE"
"112","FALSE"
"113","TRUE"
"114","TRUE"
"115","TRUE"
"116","TRUE"
"117","TRUE"
"118","TRUE"
"119","TRUE"
"120","FALSE"
"121","TRUE"
"122","FALSE"
"123","TRUE"
"124","TRUE"
"125","FALSE"
"126","FALSE"
"127","TRUE"
"128","TRUE"
"129","TRUE"
"130","TRUE"
"131","TRUE"
"132","TRUE"
"133","TRUE"
"134","TRUE"
"135","TRUE"
"136","TRUE"
"137","TRUE"
"138","FALSE"
"139","TRUE"
"140","TRUE"
"141","FALSE"
"142","TRUE"
"143","TRUE"
"144","TRUE"
"145","TRUE"
"146","TRUE"
"147","FALSE"
"148","TRUE"
"149","TRUE"
"150","TRUE"
"151","FALSE"
"152","TRUE"
"153","FALSE"
"154","TRUE"
"155","TRUE"
"156","TRUE"
"157","TRUE"
"158","TRUE"
"159","FALSE"
"160","TRUE"
"161","TRUE"
"162","TRUE"
"163","TRUE"
"164","TRUE"
"165","TRUE"
"166","TRUE"
"167","TRUE"
"168","TRUE"
"169","TRUE"
"170","TRUE"
"171","TRUE"
"172","TRUE"
"173","FALSE"
"174","TRUE"
"175","TRUE"
"176","TRUE"
"177","TRUE"
"178","TRUE"
"179","TRUE"
"180","TRUE"
"181","TRUE"
"182","TRUE"
"183","TRUE"
"184","TRUE"
"185","TRUE"
"186","TRUE"
"187","TRUE"
"188","TRUE"
"189","TRUE"
"190","TRUE"
"191","TRUE"
"192","TRUE"
"193","TRUE"
"194","FALSE"
"195","TRUE"
"196","TRUE"
"197","FALSE"
"198","FALSE"
"199","TRUE"
"200","FALSE"
"201","FALSE"
"202","TRUE"
"203","FALSE"
"204","TRUE"
"205","TRUE"
"206","TRUE"
"207","TRUE"
"208","TRUE"
"209","TRUE"
"210","TRUE"
"211","TRUE"
"212","TRUE"
"213","TRUE"
"214","FALSE"
"215","TRUE"
"216","FALSE"
"217","TRUE"
"218","TRUE"
"219","TRUE"
"220","TRUE"
"221","TRUE"
"222","TRUE"
"223","TRUE"
"224","TRUE"
"225","TRUE"
"226","TRUE"
"227","TRUE"
"228","FALSE"
"229","FALSE"
"230","TRUE"
"231","TRUE"
"232","FALSE"
"233","TRUE"
"234","TRUE"
"235","TRUE"
"236","TRUE"
"237","TRUE"
"238","TRUE"
"239","TRUE"
"240","TRUE"
"241","TRUE"
"242","FALSE"
"243","TRUE"
"244","TRUE"
"245","TRUE"
"246","TRUE"
"247","TRUE"
"248","TRUE"
"249","TRUE"
"250","TRUE"
"251","TRUE"
"252","TRUE"
"253","TRUE"
"254","TRUE"
"255","FALSE"
"256","TRUE"
"257","TRUE"
"258","TRUE"
"259","TRUE"
"260","TRUE"
"261","TRUE"
"262","TRUE"
"263","FALSE"
"264","FALSE"
"265","TRUE"
"266","TRUE"
"267","FALSE"
"268","TRUE"
"269","TRUE"
"270","TRUE"
"271","TRUE"
"272","TRUE"
"273","TRUE"
"274","FALSE"
"275","TRUE"
"276","TRUE"
"277","TRUE"
"278","TRUE"
"279","TRUE"
"280","TRUE"
"281","FALSE"
"282","TRUE"
"283","TRUE"
"284","FALSE"
"285","FALSE"
"286","TRUE"
"287","TRUE"
"288","FALSE"
"289","TRUE"
"290","TRUE"
"291","TRUE"
"292","TRUE"
"293","TRUE"
"294","TRUE"
"295","TRUE"
"296","TRUE"
"297","FALSE"
"298","TRUE"
"299","TRUE"
"300","TRUE"
"301","TRUE"
"302","TRUE"
"303","FALSE"
"304","TRUE"
"305","TRUE"
"306","TRUE"
"307","FALSE"
"308","FALSE"
"309","FALSE"
"310","TRUE"
"311","FALSE"
"312","TRUE"
"313","TRUE"
"314","TRUE"
"315","TRUE"
"316","FALSE"
"317","TRUE"
"318","TRUE"
"319","TRUE"
"320","TRUE"
"321","FALSE"
"322","TRUE"
"323","TRUE"
"324","TRUE"
"325","TRUE"
"326","TRUE"
"327","TRUE"
"328","TRUE"
"329","TRUE"
"330","TRUE"
"331","TRUE"
"332","TRUE"
"333","FALSE"
"334","TRUE"
"335","TRUE"
"336","TRUE"
"337","TRUE"
"338","TRUE"
"339","TRUE"
"340","TRUE"
"341","TRUE"
"342","FALSE"
"343","FALSE"
"344","TRUE"
"345","TRUE"
"346","FALSE"
"347","TRUE"
"348","TRUE"
"349","FALSE"
"350","FALSE"
"351","TRUE"
"352","FALSE"
"353","TRUE"
"354","TRUE"
"355","TRUE"
"356","TRUE"
"357","FALSE"
"358","TRUE"
"359","TRUE"
"360","TRUE"
"361","TRUE"
"362","TRUE"
"363","FALSE"
"364","TRUE"
"365","TRUE"
"366","TRUE"
"367","TRUE"
"368","TRUE"
"369","TRUE"
"370","TRUE"
"371","TRUE"
"372","TRUE"
"373","TRUE"
"374","TRUE"
"375","FALSE"
"376","TRUE"
"377","TRUE"
"378","TRUE"
"379","TRUE"
"380","TRUE"
"381","TRUE"
"382","TRUE"
"383","TRUE"
"384","TRUE"
"385","TRUE"
"386","TRUE"
"387","TRUE"
"388","TRUE"
"389","FALSE"
"390","TRUE"
"391","FALSE"
"392","TRUE"
"393","TRUE"
"394","TRUE"
"395","TRUE"
"396","TRUE"
"397","TRUE"
"398","TRUE"
"399","TRUE"
"400","TRUE"
"401","TRUE"
"402","TRUE"
"403","TRUE"
"404","TRUE"
"405","FALSE"
"406","TRUE"
"407","TRUE"
"408","TRUE"
"409","TRUE"
"410","TRUE"
"411","TRUE"
"412","FALSE"
"413","TRUE"
"414","TRUE"
"415","TRUE"
"416","TRUE"
"417","TRUE"
"418","TRUE"
"419","TRUE"
"420","TRUE"
"421","TRUE"
"422","TRUE"
"423","FALSE"
"424","TRUE"
"425","TRUE"
"426","TRUE"
"427","TRUE"
"428","TRUE"
"429","TRUE"
"430","TRUE"
"431","TRUE"
"432","TRUE"
"433","TRUE"
"434","TRUE"
"435","TRUE"
"436","TRUE"
"437","TRUE"
"438","TRUE"
"439","TRUE"
"440","TRUE"
"441","TRUE"
"442","FALSE"
"443","TRUE"
"444","TRUE"
"445","TRUE"
"446","TRUE"
"447","TRUE"
"448","TRUE"
"449","TRUE"
"450","TRUE"
"451","TRUE"
"452","TRUE"
"453","TRUE"
"454","TRUE"
"455","TRUE"
"456","FALSE"
"457","TRUE"
"458","TRUE"
"459","TRUE"
"460","TRUE"
"461","TRUE"
"462","TRUE"
"463","TRUE"
"464","FALSE"
"465","TRUE"
"466","TRUE"
"467","TRUE"
"468","TRUE"
"469","TRUE"
"470","TRUE"
"471","TRUE"
"472","TRUE"
"473","TRUE"
"474","TRUE"
"475","TRUE"
"476","TRUE"
"477","TRUE"
"478","TRUE"
"479","TRUE"
"480","TRUE"
"481","TRUE"
"482","TRUE"
"483","TRUE"
"484","TRUE"
"485","TRUE"
"486","TRUE"
"487","TRUE"
"488","TRUE"
"489","TRUE"
"490","TRUE"
"491","TRUE"
"492","TRUE"
"493","TRUE"
"494","TRUE"
"495","TRUE"
"496","TRUE"
"497","TRUE"
"498","TRUE"
"499","TRUE"
"500","TRUE"
"501","TRUE"
"502","TRUE"
"503","FALSE"
"504","TRUE"
"505","TRUE"
"506","TRUE"
"507","TRUE"
"508","TRUE"
"509","FALSE"
"510","TRUE"
"511","TRUE"
"512","TRUE"
"513","FALSE"
"514","TRUE"
"515","TRUE"
"516","TRUE"
"517","TRUE"
"518","TRUE"
"519","TRUE"
"520","TRUE"
"521","TRUE"
"522","TRUE"
"523","TRUE"
"524","TRUE"
"525","TRUE"
"526","FALSE"
"527","TRUE"
"528","TRUE"
"529","TRUE"
"530","FALSE"
"531","TRUE"
"532","TRUE"
"533","TRUE"
"534","TRUE"
"535","TRUE"
"536","FALSE"
"537","TRUE"
"538","TRUE"
"539","TRUE"
"540","TRUE"
"541","FALSE"
"542","TRUE"
"543","TRUE"
"544","TRUE"
"545","TRUE"
"546","FALSE"
"547","TRUE"
"548","TRUE"
"549","TRUE"
"550","TRUE"
"551","TRUE"
"552","FALSE"
"553","TRUE"
"554","FALSE"
"555","TRUE"
"556","FALSE"
"557","TRUE"
"558","TRUE"
"559","FALSE"
"560","FALSE"
"561","FALSE"
"562","TRUE"
"563","TRUE"
"564","TRUE"
"565","TRUE"
"566","TRUE"
"567","FALSE"
"568","TRUE"
"569","TRUE"
"570","TRUE"
"571","TRUE"
"572","TRUE"
"573","TRUE"
"574","TRUE"
"575","TRUE"
"576","TRUE"
"577","TRUE"
"578","TRUE"
"579","FALSE"
"580","TRUE"
"581","TRUE"
"582","TRUE"
"583","TRUE"
"584","TRUE"
"585","TRUE"
"586","TRUE"
"587","FALSE"
"588","TRUE"
"589","TRUE"
"590","TRUE"
"591","TRUE"
"592","TRUE"
"593","TRUE"
"594","TRUE"
"595","TRUE"
"596","TRUE"
"597","TRUE"
"598","TRUE"
"599","TRUE"
"600","TRUE"
"601","TRUE"
"602","TRUE"
"603","TRUE"
"604","TRUE"
"605","TRUE"
"606","TRUE"
"607","TRUE"
"608","TRUE"
"609","FALSE"
"610","FALSE"
"611","TRUE"
"612","TRUE"
"613","TRUE"
"614","TRUE"
"615","TRUE"
"616","TRUE"
"617","TRUE"
"618","FALSE"
"619","TRUE"
"620","FALSE"
"621","TRUE"
"622","TRUE"
"623","TRUE"
"624","TRUE"
"625","FALSE"
"626","TRUE"
"627","FALSE"
"628","TRUE"
"629","TRUE"
"630","TRUE"
"631","TRUE"
"632","FALSE"
"633","TRUE"
"634","FALSE"
"635","TRUE"
"636","TRUE"
"637","TRUE"
"638","TRUE"
"639","TRUE"
"640","TRUE"
"641","TRUE"
"642","TRUE"
"643","TRUE"
"644","FALSE"
"645","FALSE"
"646","TRUE"
"647","TRUE"
"648","TRUE"
"649","TRUE"
"650","TRUE"
"651","TRUE"
"652","TRUE"
"653","TRUE"
"654","TRUE"
"655","TRUE"
"656","TRUE"
"657","FALSE"
"658","FALSE"
"659","TRUE"
"660","TRUE"
"661","TRUE"
"662","TRUE"
"663","FALSE"
"664","TRUE"
"665","TRUE"
"666","TRUE"
"667","TRUE"
"668","TRUE"
"669","TRUE"
"670","TRUE"
"671","TRUE"
"672","TRUE"
"673","TRUE"
"674","TRUE"
"675","TRUE"
"676","TRUE"
"677","TRUE"
"678","TRUE"
"679","TRUE"
"680","TRUE"
"681","TRUE"
"682","TRUE"
"683","TRUE"
"684","TRUE"
"685","TRUE"
"686","TRUE"
"687","TRUE"
"688","TRUE"
"689","TRUE"
"690","TRUE"
"691","TRUE"
"692","TRUE"
"693","TRUE"
"694","TRUE"
"695","TRUE"
"696","FALSE"
"697","TRUE"
"698","TRUE"
"699","TRUE"
"700","TRUE"
"701","FALSE"
"702","TRUE"
"703","TRUE"
"704","TRUE"
"705","FALSE"
"706","TRUE"
"707","TRUE"
"708","TRUE"
"709","TRUE"
"710","FALSE"
"711","TRUE"
"712","TRUE"
"713","TRUE"
"714","TRUE"
"715","TRUE"
"716","FALSE"
"717","TRUE"
"718","FALSE"
"719","TRUE"
"720","FALSE"
"721","FALSE"
"722","TRUE"
"723","TRUE"
"724","TRUE"
"725","TRUE"
"726","TRUE"
"727","TRUE"
"728","TRUE"
"729","TRUE"
"730","TRUE"
"731","TRUE"
"732","TRUE"
"733","TRUE"
"734","FALSE"
"735","FALSE"
"736","TRUE"
"737","TRUE"
"738","FALSE"
"739","TRUE"
"740","FALSE"
"741","FALSE"
"742","FALSE"
"743","TRUE"
"744","FALSE"
"745","FALSE"
"746","FALSE"
"747","TRUE"
"748","TRUE"
"749","TRUE"
"750","TRUE"
"751","TRUE"
"752","TRUE"
"753","TRUE"
"754","TRUE"
"755","TRUE"
"756","TRUE"
"757","FALSE"
"758","TRUE"
"759","TRUE"
"760","TRUE"
"761","TRUE"
"762","TRUE"
"763","TRUE"
"764","TRUE"
"765","TRUE"
"766","TRUE"
"767","TRUE"
"768","TRUE"
"769","TRUE"
"770","TRUE"
"771","FALSE"
"772","TRUE"
"773","TRUE"
"774","TRUE"
"775","TRUE"
"776","TRUE"
"777","TRUE"
"778","TRUE"
"779","TRUE"
"780","TRUE"
"781","TRUE"
"782","TRUE"
"783","TRUE"
"784","TRUE"
"785","TRUE"
"786","FALSE"
"787","TRUE"
"788","TRUE"
"789","TRUE"
"790","FALSE"
"791","TRUE"
"792","TRUE"
"793","TRUE"
"794","TRUE"
"795","TRUE"
"796","TRUE"
"797","TRUE"
"798","FALSE"
"799","TRUE"
"800","TRUE"
"801","TRUE"
"802","TRUE"
"803","TRUE"
"804","TRUE"
"805","TRUE"
"806","TRUE"
"807","TRUE"
"808","TRUE"
"809","TRUE"
"810","TRUE"
"811","TRUE"
"812","TRUE"
"813","TRUE"
"814","TRUE"
"815","FALSE"
"816","TRUE"
"817","TRUE"
"818","TRUE"
"819","TRUE"
"820","FALSE"
"821","TRUE"
"822","FALSE"
"823","FALSE"
"824","TRUE"
"825","TRUE"
"826","TRUE"
"827","TRUE"
"828","TRUE"
"829","TRUE"
"830","FALSE"
"831","TRUE"
"832","TRUE"
"833","TRUE"
"834","TRUE"
"835","TRUE"
"836","FALSE"
"837","TRUE"
"838","TRUE"
"839","TRUE"
"840","TRUE"
"841","FALSE"
"842","FALSE"
"843","TRUE"
"844","TRUE"
"845","TRUE"
"846","TRUE"
"847","TRUE"
"848","TRUE"
"849","TRUE"
"850","TRUE"
"851","TRUE"
"852","TRUE"
"853","TRUE"
"854","TRUE"
"855","FALSE"
"856","TRUE"
"857","FALSE"
"858","TRUE"
"859","TRUE"
"860","FALSE"
"861","TRUE"
"862","FALSE"
"863","TRUE"
"864","TRUE"
"865","TRUE"
"866","TRUE"
"867","FALSE"
"868","TRUE"
"869","FALSE"
"870","TRUE"
"871","TRUE"
"872","TRUE"
"873","FALSE"
"874","TRUE"
"875","FALSE"
"876","TRUE"
"877","TRUE"
"878","TRUE"
"879","TRUE"
"880","TRUE"
"881","FALSE"
"882","TRUE"
"883","FALSE"
"884","TRUE"
"885","TRUE"
"886","TRUE"
"887","TRUE"
"888","TRUE"
"889","TRUE"
"890","TRUE"
"891","TRUE"
"892","TRUE"
"893","TRUE"
"894","FALSE"
"895","TRUE"
"896","TRUE"
"897","TRUE"
"898","TRUE"
"899","TRUE"
"900","TRUE"
"901","TRUE"
"902","TRUE"
"903","TRUE"
"904","TRUE"
"905","TRUE"
"906","FALSE"
"907","FALSE"
"908","TRUE"
"909","TRUE"
"910","TRUE"
"911","TRUE"
"912","TRUE"
"913","TRUE"
"914","TRUE"
"915","TRUE"
"916","TRUE"
"917","TRUE"
"918","TRUE"
"919","TRUE"
"920","TRUE"
"921","TRUE"
"922","TRUE"
"923","TRUE"
"924","FALSE"
"925","FALSE"
"926","TRUE"
"927","FALSE"
"928","TRUE"
"929","TRUE"
"930","TRUE"
"931","TRUE"
"932","FALSE"
"933","FALSE"
"934","TRUE"
"935","TRUE"
"936","TRUE"
"937","TRUE"
"938","TRUE"
"939","TRUE"
"940","TRUE"
"941","TRUE"
"942","TRUE"
"943","TRUE"
"944","TRUE"
"945","TRUE"
"946","FALSE"
"947","TRUE"
"948","TRUE"
"949","TRUE"
"950","TRUE"
"951","TRUE"
"952","TRUE"
"953","TRUE"
"954","TRUE"
"955","TRUE"
"956","TRUE"
"957","TRUE"
"958","TRUE"
"959","TRUE"
"960","TRUE"
"961","TRUE"
"962","TRUE"
"963","FALSE"
"964","TRUE"
"965","FALSE"
"966","FALSE"
"967","FALSE"
"968","TRUE"
"969","TRUE"
"970","FALSE"
"971","TRUE"
"972","FALSE"
"973","TRUE"
"974","TRUE"
"975","FALSE"
"976","TRUE"
"977","TRUE"
"978","TRUE"
"979","TRUE"
"980","TRUE"
"981","TRUE"
"982","TRUE"
"983","TRUE"
"984","TRUE"
"985","TRUE"
"986","TRUE"
"987","TRUE"
"988","FALSE"
"989","TRUE"
"990","TRUE"
"991","TRUE"
"992","FALSE"
"993","TRUE"
"994","TRUE"
"995","TRUE"
"996","FALSE"
"997","TRUE"
"998","FALSE"
"999","TRUE"
"1000","TRUE"
"1001","TRUE"
"1002","TRUE"
"1003","TRUE"
"1004","TRUE"
"1005","TRUE"
"1006","TRUE"
"1007","FALSE"
"1008","TRUE"
"1009","FALSE"
"1010","TRUE"
"1011","FALSE"
"1012","TRUE"
"1013","TRUE"
"1014","TRUE"
"1015","TRUE"
"1016","TRUE"
"1017","TRUE"
"1018","TRUE"
"1019","TRUE"
"1020","FALSE"
"1021","FALSE"
"1022","TRUE"
"1023","TRUE"
"1024","TRUE"
"1025","TRUE"
"1026","TRUE"
"1027","TRUE"
"1028","TRUE"
"1029","TRUE"
"1030","FALSE"
"1031","TRUE"
"1032","TRUE"
"1033","TRUE"
"1034","TRUE"
"1035","TRUE"
"1036","TRUE"
"1037","TRUE"
"1038","FALSE"
"1039","TRUE"
"1040","FALSE"
"1041","TRUE"
"1042","TRUE"
"1043","TRUE"
"1044","TRUE"
"1045","TRUE"
"1046","TRUE"
"1047","TRUE"
"1048","TRUE"
"1049","TRUE"
"1050","TRUE"
"1051","TRUE"
"1052","TRUE"
"1053","TRUE"
"1054","TRUE"
"1055","FALSE"
"1056","TRUE"
"1057","FALSE"
"1058","FALSE"
"1059","TRUE"
"1060","TRUE"
"1061","TRUE"
"1062","TRUE"
"1063","TRUE"
"1064","TRUE"
"1065","TRUE"
"1066","TRUE"
"1067","TRUE"
"1068","TRUE"
"1069","TRUE"
"1070","TRUE"
"1071","TRUE"
"1072","TRUE"
"1073","TRUE"
"1074","TRUE"
"1075","TRUE"
"1076","TRUE"
"1077","FALSE"
"1078","TRUE"
"1079","FALSE"
"1080","TRUE"
"1081","TRUE"
"1082","TRUE"
"1083","FALSE"
"1084","TRUE"
"1085","TRUE"
"1086","TRUE"
"1087","TRUE"
"1088","TRUE"
"1089","FALSE"
"1090","TRUE"
"1091","TRUE"
"1092","TRUE"
"1093","TRUE"
"1094","TRUE"
"1095","TRUE"
"1096","TRUE"
"1097","TRUE"
"1098","FALSE"
"1099","TRUE"
"1100","TRUE"
"1101","TRUE"
"1102","TRUE"
"1103","FALSE"
"1104","TRUE"
"1105","FALSE"
"1106","TRUE"
"1107","TRUE"
"1108","TRUE"
"1109","TRUE"
"1110","TRUE"
"1111","TRUE"
"1112","TRUE"
"1113","TRUE"
"1114","TRUE"
"1115","FALSE"
"1116","TRUE"
"1117","TRUE"
"1118","TRUE"
"1119","TRUE"
"1120","TRUE"
"1121","FALSE"
"1122","TRUE"
"1123","TRUE"
"1124","FALSE"
"1125","TRUE"
"1126","TRUE"
"1127","TRUE"
"1128","TRUE"
"1129","TRUE"
"1130","TRUE"
"1131","TRUE"
"1132","TRUE"
"1133","TRUE"
"1134","TRUE"
"1135","TRUE"
"1136","TRUE"
"1137","TRUE"
"1138","TRUE"
"1139","FALSE"
"1140","TRUE"
"1141","TRUE"
"1142","TRUE"
"1143","TRUE"
"1144","TRUE"
"1145","FALSE"
"1146","TRUE"
"1147","TRUE"
"1148","TRUE"
"1149","TRUE"
"1150","TRUE"
"1151","TRUE"
"1152","TRUE"
"1153","TRUE"
"1154","FALSE"
"1155","TRUE"
"1156","TRUE"
"1157","TRUE"
"1158","TRUE"
"1159","TRUE"
"1160","TRUE"
"1161","TRUE"
"1162","TRUE"
"1163","FALSE"
"1164","TRUE"
"1165","TRUE"
"1166","TRUE"
"1167","FALSE"
"1168","TRUE"
"1169","TRUE"
"1170","TRUE"
"1171","TRUE"
"1172","TRUE"
"1173","TRUE"
"1174","TRUE"
"1175","TRUE"
"1176","TRUE"
"1177","TRUE"
"1178","TRUE"
"1179","TRUE"
"1180","TRUE"
"1181","TRUE"
"1182","TRUE"
"1183","TRUE"
"1184","TRUE"
"1185","TRUE"
"1186","FALSE"
"1187","TRUE"
"1188","TRUE"
"1189","FALSE"
"1190","FALSE"
"1191","FALSE"
"1192","TRUE"
"1193","FALSE"
"1194","TRUE"
"1195","TRUE"
"1196","TRUE"
"1197","TRUE"
"1198","FALSE"
"1199","TRUE"
"1200","TRUE"
"1201","TRUE"
"1202","TRUE"
"1203","TRUE"
"1204","TRUE"
"1205","TRUE"
"1206","TRUE"
"1207","TRUE"
"1208","TRUE"
"1209","TRUE"
"1210","TRUE"
"1211","FALSE"
"1212","TRUE"
"1213","TRUE"
"1214","TRUE"
"1215","TRUE"
"1216","FALSE"
"1217","FALSE"
"1218","TRUE"
"1219","TRUE"
"1220","TRUE"
"1221","TRUE"
"1222","FALSE"
"1223","TRUE"
"1224","TRUE"
"1225","TRUE"
"1226","TRUE"
"1227","TRUE"
"1228","TRUE"
"1229","TRUE"
"1230","TRUE"
"1231","TRUE"
"1232","TRUE"
"1233","TRUE"
"1234","TRUE"
"1235","TRUE"
"1236","TRUE"
"1237","TRUE"
"1238","TRUE"
"1239","TRUE"
"1240","TRUE"
"1241","TRUE"
"1242","TRUE"
"1243","FALSE"
"1244","TRUE"
"1245","TRUE"
"1246","TRUE"
"1247","FALSE"
"1248","FALSE"
"1249","TRUE"
"1250","TRUE"
"1251","TRUE"
"1252","TRUE"
"1253","TRUE"
"1254","TRUE"
"1255","TRUE"
"1256","TRUE"
"1257","TRUE"
"1258","TRUE"
"1259","FALSE"
